jL,cL,emL,pL,dsL
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Wind Run,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Wind Run,Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Climate Coefficient (kt),Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Growth State Coefficient (Kc),Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Mean Monthly Air Temperatures (T),Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Monthly Percentage of Annual Daylight Hours (P),Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Crop Type,Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Effective Precipitation,Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Irrigated Acreage,Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Water Supply,Ground Survey
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,USGS Stream Gages
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,PRISM
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,MesoWest Stations
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Inflow-Outflow Approach,Agricultural Potential Consumptive Use-UT,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigation Method,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Irrigation Requirement,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Solar Radiation,Soil Climate Analysis Network (SCAN)
